Season,Home Team,Away Team,Home Goals,Away Goals,Home Team ELO,Away Team ELO,Home XG,Away XG,Home XGA,Away XGA,Home Win Percentage,Home Draw Percentage,Away Win Percentage,Away Draw Percentage,Home Team Form,Away Team Form,Home Team Cumulative Points,Away Team Cumulative Points,Winner
2021-2022,Everton,Brentford,2,3,787,567,45.0,59.0,54.0,48.0,36.29,27.85,33.33,19.44,0.5333333333333333,0.6666666666666666,36,43,-1
2021-2022,Newcastle Utd,Arsenal,2,0,896,957,41.0,62.0,65.0,47.0,36.82,25.58,53.74,24.7,0.6,0.8,43,66,1
2021-2022,Southampton,Liverpool,1,2,776,1148,48.0,64.0,101.0,32.0,31.0,27.26,52.78,24.52,0.2666666666666666,0.8666666666666667,40,86,-1
2021-2022,Aston Villa,Burnley,1,1,834,790,44.0,41.0,50.0,59.0,34.17,28.47,27.48,24.83,0.5333333333333333,0.6,44,34,0
2021-2022,Chelsea,Leicester City,1,1,985,873,75.0,52.0,33.0,62.0,53.65,24.61,34.1,26.07,0.5333333333333333,0.4666666666666667,70,48,0
2021-2022,Everton,Crystal Palace,3,2,806,837,45.0,59.0,50.0,40.0,36.26,27.83,28.8,25.8,0.4666666666666667,0.5333333333333333,36,45,1
2021-2022,Brighton,West Ham,3,1,882,875,51.0,46.0,59.0,49.0,24.87,34.39,33.67,25.43,0.5333333333333333,0.3333333333333333,48,56,1
2021-2022,Brentford,Leeds United,1,2,560,797,54.0,48.0,51.0,71.0,35.14,18.92,39.59,25.97,0.6666666666666666,0.1333333333333333,46,35,-1
2021-2022,Leicester City,Southampton,4,1,885,764,52.0,62.0,48.0,64.0,34.04,26.19,30.96,27.23,0.4666666666666667,0.0666666666666666,49,40,1
2021-2022,Arsenal,Everton,5,1,966,797,65.0,47.0,45.0,59.0,53.69,24.67,36.32,27.8,0.6,0.6666666666666666,66,39,1
2021-2022,Crystal Palace,Manchester Utd,1,0,857,908,50.0,40.0,59.0,55.0,28.74,25.75,61.08,22.33,0.5333333333333333,0.2666666666666666,45,58,1
2021-2022,Norwich City,Tottenham,0,5,619,991,32.0,79.0,72.0,41.0,25.32,26.85,43.53,24.41,0.0666666666666666,0.7333333333333333,22,68,-1
2021-2022,Burnley,Newcastle Utd,1,2,779,907,41.0,59.0,41.0,62.0,27.39,25.08,36.88,25.56,0.4666666666666667,0.6,35,46,-1
2021-2022,Liverpool,Wolves,3,1,1152,824,101.0,32.0,40.0,57.0,52.82,24.5,29.7,25.74,0.8666666666666667,0.1333333333333333,89,51,1
2021-2022,Manchester City,Aston Villa,3,2,1159,830,106.0,24.0,44.0,50.0,49.12,21.85,34.14,28.54,0.8666666666666667,0.5333333333333333,90,45,1
2021-2022,Chelsea,Watford,2,1,989,648,75.0,33.0,41.0,64.0,53.61,24.67,24.09,21.78,0.4,0.0666666666666666,71,23,1
2022-2023,Crystal Palace,Arsenal,0,2,846,977,44.24,61.83,76.53,45.16,28.88,25.7,53.73,24.65,0.6666666666666666,0.6,0,0,-1
2022-2023,Fulham,Liverpool,2,2,685,1138,39.24,81.87,71.49,55.77,28.42,27.02,52.86,24.48,0.0666666666666666,0.8666666666666667,0,0,0
2022-2023,Tottenham,Southampton,4,1,998,757,57.6,51.66,36.47,82.9,43.58,24.39,30.93,27.2,0.8666666666666667,0.0666666666666666,0,0,1
2022-2023,Newcastle Utd,Nott'ham Forest,2,0,908,200,71.67,41.86,35.05,68.46,36.94,25.53,30.3,29.8,0.6,0.0,0,0,1
2022-2023,Leeds United,Wolves,2,1,814,807,40.58,69.58,35.01,62.68,39.71,25.92,29.61,25.66,0.2666666666666666,0.1333333333333333,0,0,1
2022-2023,Bournemouth,Aston Villa,2,0,712,808,35.05,87.6,54.37,53.96,29.47,22.63,34.1,28.52,0.4666666666666667,0.3333333333333333,0,0,1
2022-2023,Everton,Chelsea,0,1,789,997,40.71,68.58,52.28,54.02,36.28,27.78,53.65,24.65,0.4666666666666667,0.5333333333333333,0,0,-1
2022-2023,Leicester City,Brentford,2,2,873,572,46.07,58.26,66.76,51.45,34.15,26.14,34.21,18.42,0.6666666666666666,0.4666666666666667,0,0,0
2022-2023,Manchester Utd,Brighton,1,2,891,899,76.8,51.26,70.86,50.15,61.02,22.31,25.26,34.21,0.2666666666666666,0.7333333333333333,0,0,-1
2022-2023,West Ham,Manchester City,0,2,870,1164,51.62,55.31,85.04,34.21,33.63,25.4,49.17,21.83,0.2666666666666666,0.8666666666666667,0,0,-1
2022-2023,Aston Villa,Everton,2,1,823,774,54.0,54.0,41.0,69.0,34.07,28.49,36.25,27.75,0.1333333333333333,0.2666666666666666,0,0,1
2022-2023,Manchester City,Bournemouth,4,0,1166,710,85.0,34.0,35.0,87.0,49.22,21.81,29.84,22.51,0.8666666666666667,0.6,3,3,1
2022-2023,Southampton,Leeds United,2,2,760,811,36.0,41.0,83.0,69.0,30.89,27.17,39.82,25.87,0.0,0.4666666666666667,0,3,0
2022-2023,Wolves,Fulham,0,0,802,690,35.0,39.24,63.0,71.49,29.51,25.57,28.37,27.15,0.1333333333333333,0.1333333333333333,0,1,0
2022-2023,Arsenal,Leicester City,4,2,988,862,77.0,45.0,46.07,66.76,53.77,24.63,34.09,26.26,0.6,0.7333333333333333,3,1,1
2022-2023,Brighton,Newcastle Utd,0,0,899,908,71.0,72.0,50.0,42.0,25.65,34.03,37.0,25.51,0.8666666666666667,0.6,3,3,0
2022-2023,Brentford,Manchester Utd,4,0,600,863,58.26,51.45,77.0,51.0,33.33,20.51,60.97,22.29,0.4666666666666667,0.2666666666666666,1,0,1
2022-2023,Nott'ham Forest,West Ham,1,0,231,839,35.0,68.0,52.0,55.0,30.15,29.65,33.6,25.38,0.0,0.2666666666666666,0,0,1
2022-2023,Chelsea,Tottenham,2,2,997,998,52.0,58.0,54.0,51.0,53.69,24.63,43.63,24.37,0.7333333333333333,0.8666666666666667,3,3,0
2022-2023,Liverpool,Crystal Palace,1,1,1127,857,81.87,44.0,55.77,62.0,52.82,24.54,28.83,25.65,0.7333333333333333,0.4666666666666667,1,0,0
2022-2023,Tottenham,Wolves,1,0,1006,794,58.0,51.0,35.0,63.0,43.59,24.44,29.41,25.82,0.8666666666666667,0.1333333333333333,4,1,1
2022-2023,Leicester City,Southampton,1,2,841,781,46.0,67.0,36.0,83.0,34.04,26.22,30.86,27.25,0.5333333333333333,0.0666666666666666,1,1,-1
2022-2023,Everton,Nott'ham Forest,1,1,759,246,41.0,35.0,69.0,68.0,36.22,27.73,30.5,29.5,0.2,0.2,0,3,0
2022-2023,Crystal Palace,Aston Villa,3,1,871,809,44.0,62.0,54.0,54.0,28.77,25.79,34.13,28.46,0.3333333333333333,0.3333333333333333,1,3,1
2022-2023,Fulham,Brentford,3,2,702,588,39.24,71.49,59.0,51.0,28.32,27.27,35.0,20.0,0.2,0.6666666666666666,2,4,1
2022-2023,Bournemouth,Arsenal,0,3,705,993,35.0,87.0,77.0,45.0,29.69,22.4,53.81,24.61,0.4,0.6,3,6,-1
2022-2023,Leeds United,Chelsea,3,0,835,973,41.0,69.0,52.0,54.0,39.74,26.01,53.64,24.7,0.5333333333333333,0.7333333333333333,4,4,1
2022-2023,West Ham,Brighton,0,2,826,912,52.0,55.0,71.0,50.0,33.57,25.35,25.52,34.38,0.2666666666666666,0.7333333333333333,0,4,-1
2022-2023,Newcastle Utd,Manchester City,3,3,918,1156,72.0,86.0,42.0,34.0,36.97,25.58,49.27,21.78,0.6666666666666666,0.8666666666666667,4,6,0
2022-2023,Manchester Utd,Liverpool,2,1,889,1101,77.0,51.0,81.87,55.77,60.92,22.27,52.77,24.61,0.2,0.7333333333333333,0,2,1
2022-2023,Southampton,Manchester Utd,0,1,770,900,36.0,83.0,77.0,51.0,30.93,27.22,60.95,22.25,0.2666666666666666,0.2,4,3,-1
2022-2023,Manchester City,Crystal Palace,4,2,1161,866,86.0,34.0,44.0,62.0,49.22,21.87,28.91,25.74,0.7333333333333333,0.4666666666666667,7,4,1
2022-2023,Brighton,Leeds United,1,0,925,822,71.0,50.0,41.0,68.0,25.91,34.2,39.85,25.96,0.7333333333333333,0.7333333333333333,7,7,1
2022-2023,Chelsea,Leicester City,2,1,983,831,52.0,54.0,46.0,67.0,53.59,24.68,33.98,26.18,0.5333333333333333,0.3333333333333333,4,1,1
2022-2023,Brentford,Everton,1,1,595,752,59.0,41.0,51.0,69.0,34.15,19.51,36.19,27.79,0.4666666666666667,0.2666666666666666,4,1,0
2022-2023,Liverpool,Bournemouth,9,0,1104,702,82.0,56.0,35.0,87.0,52.73,24.59,29.53,22.28,0.5333333333333333,0.4,2,3,1
2022-2023,Arsenal,Fulham,2,1,998,697,77.0,45.0,39.0,71.0,53.85,24.59,28.45,27.23,0.8,0.4,9,5,1
2022-2023,Wolves,Newcastle Utd,1,1,799,913,35.0,72.0,63.0,42.0,29.32,25.73,36.93,25.65,0.1333333333333333,0.7333333333333333,1,5,0
2022-2023,Aston Villa,West Ham,0,1,794,841,54.0,54.0,52.0,55.0,34.1,28.43,33.53,25.33,0.2666666666666666,0.0666666666666666,3,0,-1
2022-2023,Nott'ham Forest,Tottenham,0,2,246,1006,35.0,68.0,58.0,51.0,30.35,29.85,43.64,24.42,0.2666666666666666,0.8666666666666667,4,7,-1
2022-2023,Fulham,Brighton,2,1,722,900,39.0,71.0,71.0,50.0,28.4,27.18,26.29,34.02,0.3333333333333333,0.8666666666666667,5,10,1
2022-2023,Crystal Palace,Brentford,1,1,856,605,44.0,59.0,62.0,51.0,28.85,25.69,33.33,21.43,0.4666666666666667,0.3333333333333333,4,5,0
2022-2023,Southampton,Chelsea,2,1,795,958,36.0,83.0,52.0,54.0,30.9,27.19,53.63,24.65,0.2666666666666666,0.6666666666666666,4,7,1
2022-2023,Leeds United,Everton,1,1,819,755,41.0,41.0,68.0,69.0,39.78,25.91,36.16,27.85,0.6666666666666666,0.1333333333333333,7,2,0
2022-2023,Bournemouth,Wolves,0,0,706,795,35.0,35.0,87.0,63.0,29.38,22.16,29.22,25.97,0.4,0.1333333333333333,3,2,0
2022-2023,Manchester City,Nott'ham Forest,6,0,1161,246,86.0,34.0,35.0,68.0,49.28,21.84,30.2,29.7,0.8666666666666667,0.2666666666666666,10,4,1
2022-2023,Arsenal,Aston Villa,2,1,1006,786,77.0,45.0,54.0,54.0,53.89,24.57,34.07,28.41,1.0,0.2,12,3,1
2022-2023,West Ham,Tottenham,1,1,848,999,52.0,58.0,55.0,51.0,33.6,25.3,43.69,24.39,0.2,0.8666666666666667,3,10,0
2022-2023,Liverpool,Newcastle Utd,2,1,1112,905,86.0,53.0,72.0,42.0,52.77,24.57,36.9,25.72,0.5333333333333333,0.6,5,6,1
2022-2023,Leicester City,Manchester Utd,0,1,818,913,46.0,67.0,77.0,51.0,33.93,26.14,60.99,22.23,0.2666666666666666,0.4,1,6,-1
2022-2023,Everton,Liverpool,0,0,767,1100,41.0,86.0,69.0,53.0,36.13,27.92,52.81,24.55,0.2,0.5333333333333333,3,8,0
2022-2023,Nott'ham Forest,Bournemouth,2,3,244,708,35.0,68.0,35.0,87.0,30.05,29.56,29.23,22.56,0.2666666666666666,0.2666666666666666,4,4,-1
2022-2023,Wolves,Southampton,1,0,811,779,35.0,63.0,36.0,83.0,29.13,26.21,30.98,27.16,0.2,0.4666666666666667,3,7,1
2022-2023,Newcastle Utd,Crystal Palace,0,0,903,858,72.0,44.0,42.0,62.0,36.86,25.7,28.8,25.84,0.4,0.3333333333333333,6,5,0
2022-2023,Brentford,Leeds United,5,2,630,794,59.0,51.0,41.0,68.0,32.56,23.26,39.71,26.05,0.4,0.5333333333333333,6,8,1
2022-2023,Tottenham,Fulham,2,1,1004,717,58.0,51.0,39.0,71.0,43.65,24.46,28.52,27.13,0.7333333333333333,0.5333333333333333,11,8,1
2022-2023,Chelsea,West Ham,2,1,969,837,52.0,54.0,52.0,55.0,53.59,24.63,33.57,25.37,0.4666666666666667,0.2666666666666666,7,4,1
2022-2023,Aston Villa,Manchester City,1,1,799,1148,54.0,88.0,54.0,33.0,34.04,28.38,49.33,21.82,0.2,0.8666666666666667,3,13,0
2022-2023,Brighton,Leicester City,5,2,912,806,71.0,50.0,46.0,67.0,26.15,33.85,33.87,26.09,0.6666666666666666,0.0666666666666666,10,1,1
2022-2023,Manchester Utd,Arsenal,3,1,933,986,77.0,51.0,77.0,45.0,61.02,22.21,53.93,24.55,0.6,1.0,9,15,1
2022-2023,Aston Villa,Southampton,1,0,814,764,54.0,54.0,36.0,83.0,34.0,28.45,30.94,27.13,0.2666666666666666,0.4666666666666667,4,7,1
2022-2023,Nott'ham Forest,Fulham,2,3,242,719,35.0,68.0,39.0,71.0,29.9,29.41,28.47,27.08,0.2666666666666666,0.4666666666666667,4,8,-1
2022-2023,Wolves,Manchester City,0,3,807,1152,35.0,63.0,88.0,33.0,29.35,26.13,49.28,21.9,0.4,0.7333333333333333,6,14,-1
2022-2023,Newcastle Utd,Bournemouth,1,1,895,716,72.0,35.0,42.0,87.0,36.83,25.77,29.59,22.45,0.2666666666666666,0.2666666666666666,7,7,0
2022-2023,Tottenham,Leicester City,6,2,1012,798,58.0,51.0,46.0,67.0,43.7,24.44,33.82,26.05,0.7333333333333333,0.0,14,1,1
2022-2023,Brentford,Arsenal,0,3,626,990,60.0,50.0,77.0,45.0,34.09,22.73,53.89,24.53,0.5333333333333333,0.8,9,15,-1
2022-2023,Everton,West Ham,1,0,786,818,41.0,69.0,52.0,55.0,36.1,27.98,33.53,25.35,0.2666666666666666,0.2666666666666666,4,4,1
2022-2023,Arsenal,Tottenham,3,1,1007,995,77.0,45.0,59.0,50.0,53.93,24.5,43.74,24.42,0.8,0.8666666666666667,18,17,1
2022-2023,Southampton,Everton,1,2,749,801,36.0,83.0,41.0,69.0,30.91,27.1,36.15,27.96,0.4,0.4666666666666667,7,7,-1
2022-2023,Crystal Palace,Chelsea,1,2,847,980,44.0,62.0,52.0,54.0,28.74,25.98,53.63,24.61,0.4,0.4666666666666667,6,10,-1
2022-2023,Liverpool,Brighton,3,3,1092,920,86.0,72.0,53.0,49.0,52.76,24.61,26.53,33.67,0.5333333333333333,0.6666666666666666,9,13,0
2022-2023,Fulham,Newcastle Utd,1,4,710,904,39.0,71.0,72.0,42.0,28.6,27.04,36.79,25.84,0.6,0.2666666666666666,11,8,-1
2022-2023,Bournemouth,Brentford,0,0,712,630,35.0,60.0,87.0,50.0,29.44,22.84,33.33,22.22,0.3333333333333333,0.3333333333333333,8,9,0
2022-2023,West Ham,Wolves,2,0,833,792,52.0,55.0,35.0,63.0,33.5,25.32,29.26,26.05,0.2666666666666666,0.3333333333333333,4,6,1
2022-2023,Manchester City,Manchester Utd,6,3,1159,926,88.0,33.0,77.0,51.0,49.33,21.88,61.05,22.19,0.7333333333333333,0.8,17,12,1
2022-2023,Leeds United,Aston Villa,0,0,795,813,41.0,54.0,68.0,54.0,39.64,26.0,34.07,28.42,0.3333333333333333,0.2666666666666666,8,7,0
2022-2023,Leicester City,Nott'ham Forest,4,0,799,241,46.0,68.0,35.0,68.0,33.76,26.01,29.76,29.27,0.0,0.0666666666666666,1,4,1
2022-2023,Bournemouth,Leicester City,2,1,732,779,35.0,87.0,47.0,67.0,29.29,23.23,33.87,25.97,0.4,0.2,9,4,1
2022-2023,Newcastle Utd,Brentford,5,1,909,625,73.0,42.0,60.0,50.0,36.85,25.82,32.61,23.91,0.4,0.4,11,10,1
2022-2023,Manchester City,Southampton,4,0,1162,746,89.0,33.0,36.0,83.0,49.38,21.86,30.87,27.07,0.8666666666666667,0.2,20,7,1
2022-2023,Chelsea,Wolves,3,0,988,784,52.0,54.0,35.0,63.0,53.67,24.59,29.17,25.96,0.6,0.3333333333333333,13,6,1
2022-2023,Brighton,Tottenham,0,1,907,1008,72.0,49.0,59.0,50.0,26.4,34.01,43.71,24.4,0.6666666666666666,0.6666666666666666,14,17,-1
2022-2023,West Ham,Fulham,3,1,844,699,52.0,55.0,39.0,71.0,33.57,25.3,28.55,26.99,0.4666666666666667,0.4,7,11,1
2022-2023,Crystal Palace,Leeds United,2,1,861,781,44.0,62.0,41.0,68.0,28.68,25.93,39.56,26.13,0.3333333333333333,0.3333333333333333,6,9,1
2022-2023,Arsenal,Liverpool,3,2,1027,1072,77.0,45.0,86.0,53.0,53.97,24.48,52.72,24.68,0.8,0.5333333333333333,21,10,1
2022-2023,Everton,Manchester Utd,1,2,791,936,41.0,69.0,77.0,51.0,36.21,27.93,61.0,22.17,0.6,0.8,10,12,-1
2022-2023,Nott'ham Forest,Aston Villa,1,1,256,798,35.0,54.0,68.0,54.0,29.61,29.13,34.03,28.49,0.0,0.3333333333333333,4,8,0
2022-2023,Brentford,Brighton,2,0,652,880,60.0,50.0,72.0,49.0,31.91,23.4,26.26,33.84,0.3333333333333333,0.4666666666666667,10,14,1
2022-2023,Leicester City,Crystal Palace,0,0,783,857,47.0,44.0,67.0,62.0,33.82,25.93,28.82,25.88,0.2,0.3333333333333333,4,9,0
2022-2023,Fulham,Bournemouth,2,2,701,730,39.0,35.0,71.0,87.0,28.5,26.94,29.65,23.12,0.4,0.6,11,12,0
2022-2023,Wolves,Nott'ham Forest,1,0,785,255,35.0,63.0,35.0,68.0,29.07,25.88,29.47,29.47,0.2666666666666666,0.0666666666666666,6,5,1
2022-2023,Tottenham,Everton,2,0,1015,784,59.0,50.0,41.0,69.0,43.76,24.38,36.18,27.91,0.6666666666666666,0.5333333333333333,20,10,1
2022-2023,Southampton,West Ham,1,1,750,840,36.0,52.0,83.0,55.0,30.84,27.04,33.63,25.27,0.2,0.4666666666666667,7,10,0
2022-2023,Aston Villa,Chelsea,0,2,790,996,54.0,54.0,52.0,54.0,34.0,28.56,53.71,24.57,0.4,0.8,9,16,-1
2022-2023,Leeds United,Arsenal,0,1,775,1033,41.0,68.0,77.0,45.0,39.49,26.09,54.01,24.46,0.1333333333333333,0.8,9,24,-1
2022-2023,Manchester Utd,Newcastle Utd,0,0,935,910,77.0,74.0,51.0,41.0,61.03,22.16,36.91,25.79,0.8,0.5333333333333333,15,14,0
2022-2023,Liverpool,Manchester City,1,0,1092,1142,86.0,53.0,90.0,33.0,52.67,24.66,49.43,21.83,0.5333333333333333,0.8666666666666667,10,23,1
2022-2023,Brighton,Nott'ham Forest,0,0,865,270,72.0,35.0,49.0,68.0,26.13,33.67,29.33,29.33,0.2666666666666666,0.0666666666666666,14,5,0
2022-2023,Crystal Palace,Wolves,2,1,870,772,44.0,62.0,35.0,63.0,28.77,26.03,29.3,25.8,0.4,0.4,10,9,1
2022-2023,Bournemouth,Southampton,0,1,715,765,35.0,87.0,36.0,83.0,29.5,23.5,30.8,27.12,0.6,0.0666666666666666,13,8,-1
2022-2023,Brentford,Chelsea,0,0,664,984,60.0,52.0,50.0,54.0,33.33,22.92,53.75,24.55,0.4666666666666667,0.8,13,19,0
2022-2023,Liverpool,West Ham,1,0,1098,834,86.0,53.0,52.0,55.0,52.71,24.63,33.6,25.35,0.5333333333333333,0.4666666666666667,13,11,1
2022-2023,Newcastle Utd,Everton,1,0,920,774,74.0,41.0,41.0,69.0,36.88,25.86,36.14,27.88,0.6,0.4666666666666667,15,10,1
2022-2023,Manchester Utd,Tottenham,2,0,955,995,77.0,51.0,59.0,50.0,60.98,22.22,43.8,24.35,0.6666666666666666,0.8,16,23,1
2022-2023,Fulham,Aston Villa,3,0,721,770,39.0,71.0,54.0,54.0,28.45,27.07,33.97,28.53,0.2666666666666666,0.4,12,9,1
2022-2023,Leicester City,Leeds United,2,0,799,759,47.0,67.0,41.0,68.0,33.76,26.05,39.42,26.04,0.2666666666666666,0.1333333333333333,5,9,1
2022-2023,Nott'ham Forest,Liverpool,1,0,302,1066,35.0,68.0,86.0,53.0,29.19,29.67,52.75,24.61,0.1333333333333333,0.5333333333333333,6,16,1
2022-2023,Everton,Crystal Palace,3,0,794,850,41.0,69.0,44.0,62.0,36.11,27.86,28.91,25.98,0.4,0.5333333333333333,10,13,1
2022-2023,Manchester City,Brighton,3,1,1147,860,90.0,33.0,72.0,49.0,49.38,21.81,26.0,34.0,0.6666666666666666,0.3333333333333333,23,15,1
2022-2023,Chelsea,Manchester Utd,1,1,983,956,52.0,77.0,54.0,51.0,53.7,24.61,61.02,22.2,0.8666666666666667,0.6666666666666666,20,19,0
2022-2023,Aston Villa,Brentford,4,0,781,653,54.0,54.0,60.0,50.0,33.94,28.5,32.65,24.49,0.3333333333333333,0.3333333333333333,9,14,1
2022-2023,Wolves,Leicester City,0,4,757,814,35.0,63.0,47.0,67.0,29.21,25.71,33.87,26.0,0.2,0.4666666666666667,9,8,-1
2022-2023,Leeds United,Fulham,2,3,741,739,41.0,68.0,39.0,70.0,39.35,25.99,28.57,27.02,0.0666666666666666,0.4666666666666667,9,15,-1
2022-2023,Southampton,Arsenal,1,1,775,1023,36.0,77.0,83.0,45.0,30.88,27.09,54.04,24.44,0.2666666666666666,0.8,11,27,0
2022-2023,Tottenham,Newcastle Utd,1,2,976,939,59.0,50.0,74.0,41.0,43.77,24.33,36.94,25.84,0.6,0.7333333333333333,23,18,-1
2022-2023,West Ham,Bournemouth,2,0,845,704,52.0,55.0,35.0,87.0,33.57,25.32,29.35,23.38,0.4666666666666667,0.4,11,13,1
2022-2023,Leicester City,Manchester City,0,1,810,1151,48.0,66.0,90.0,33.0,33.97,25.96,49.43,21.79,0.6666666666666666,0.8,11,26,-1
2022-2023,Brentford,Wolves,1,1,658,752,60.0,35.0,50.0,63.0,32.0,24.0,29.11,25.63,0.3333333333333333,0.2,14,9,0
2022-2023,Crystal Palace,Southampton,1,0,863,762,44.0,62.0,36.0,83.0,28.85,25.93,30.85,27.17,0.4666666666666667,0.3333333333333333,13,12,1
2022-2023,Newcastle Utd,Aston Villa,4,0,948,772,74.0,41.0,55.0,53.0,37.0,25.81,34.0,28.48,0.8666666666666667,0.3333333333333333,21,12,1
2022-2023,Brighton,Chelsea,4,1,881,962,72.0,49.0,52.0,54.0,25.87,33.83,53.65,24.68,0.1333333333333333,0.7333333333333333,15,21,1
2022-2023,Bournemouth,Tottenham,2,3,698,982,35.0,87.0,59.0,50.0,29.21,23.27,43.73,24.31,0.3333333333333333,0.4,13,23,-1
2022-2023,Fulham,Everton,0,0,742,791,39.0,41.0,70.0,68.0,28.69,26.98,36.17,27.84,0.4666666666666667,0.4,18,13,0
2022-2023,Liverpool,Leeds United,1,2,1038,769,86.0,53.0,41.0,68.0,52.71,24.59,39.28,25.95,0.4666666666666667,0.0666666666666666,16,9,-1
2022-2023,Arsenal,Nott'ham Forest,5,0,1023,302,77.0,45.0,35.0,68.0,54.0,24.51,29.52,29.52,0.8666666666666667,0.3333333333333333,28,9,1
2022-2023,Manchester Utd,West Ham,1,0,967,834,77.0,51.0,52.0,55.0,60.96,22.27,33.63,25.3,0.5333333333333333,0.6666666666666666,20,14,1
2022-2023,Nott'ham Forest,Brentford,2,2,314,646,35.0,60.0,68.0,50.0,29.38,29.38,31.37,25.49,0.3333333333333333,0.3333333333333333,9,15,0
2022-2023,Leeds United,Bournemouth,4,3,782,685,41.0,68.0,35.0,87.0,39.39,25.9,29.06,23.15,0.2,0.2666666666666666,12,13,1
2022-2023,Manchester City,Fulham,2,1,1154,739,90.0,33.0,39.0,70.0,49.49,21.77,28.64,27.1,0.8,0.5333333333333333,29,19,1
2022-2023,Wolves,Brighton,2,3,742,891,35.0,63.0,73.0,49.0,29.02,25.87,26.24,33.66,0.2666666666666666,0.2666666666666666,10,18,-1
2022-2023,Everton,Leicester City,0,2,776,825,41.0,68.0,48.0,66.0,36.14,27.9,33.92,25.92,0.2666666666666666,0.4666666666666667,14,11,-1
2022-2023,Chelsea,Arsenal,0,1,949,1036,52.0,54.0,78.0,44.0,53.61,24.66,54.04,24.48,0.5333333333333333,0.8666666666666667,21,31,-1
2022-2023,West Ham,Crystal Palace,1,2,819,878,52.0,55.0,44.0,62.0,33.6,25.27,28.99,25.88,0.4666666666666667,0.6666666666666666,14,16,-1
2022-2023,Southampton,Newcastle Utd,1,4,754,956,36.0,83.0,75.0,41.0,30.81,27.14,37.06,25.79,0.3333333333333333,0.8666666666666667,12,24,-1
2022-2023,Aston Villa,Manchester Utd,3,1,796,943,55.0,53.0,77.0,51.0,33.97,28.45,61.0,22.25,0.2666666666666666,0.7333333333333333,12,23,1
2022-2023,Tottenham,Liverpool,1,2,969,1051,59.0,50.0,86.0,53.0,43.78,24.29,52.66,24.57,0.6,0.4,26,16,-1
2022-2023,Manchester City,Brentford,1,2,1124,676,90.0,33.0,60.0,50.0,49.54,21.74,30.77,26.92,0.8,0.4,32,16,-1
2022-2023,Tottenham,Leeds United,4,3,977,774,59.0,50.0,41.0,68.0,43.74,24.27,39.5,25.85,0.4,0.4,26,15,1
2022-2023,Liverpool,Southampton,3,1,1056,749,86.0,53.0,36.0,83.0,52.7,24.55,30.78,27.11,0.6,0.3333333333333333,19,12,1
2022-2023,Bournemouth,Everton,3,0,705,756,35.0,87.0,41.0,68.0,28.92,23.04,36.11,27.87,0.0666666666666666,0.2666666666666666,13,14,1
2022-2023,West Ham,Leicester City,0,2,803,841,52.0,55.0,48.0,66.0,33.56,25.25,34.03,25.88,0.2666666666666666,0.6666666666666666,14,14,-1
2022-2023,Nott'ham Forest,Crystal Palace,1,0,345,847,35.0,68.0,44.0,62.0,29.25,29.72,29.13,25.83,0.3333333333333333,0.6666666666666666,10,19,1
2022-2023,Newcastle Utd,Chelsea,1,0,972,933,76.0,41.0,52.0,54.0,37.12,25.76,53.56,24.64,0.8666666666666667,0.3333333333333333,27,21,1
2022-2023,Wolves,Arsenal,0,2,737,1041,35.0,63.0,78.0,44.0,28.93,25.79,54.08,24.46,0.2666666666666666,0.8666666666666667,10,34,-1
2022-2023,Brighton,Aston Villa,1,2,871,816,73.0,49.0,55.0,53.0,26.6,33.5,34.03,28.42,0.4666666666666667,0.4,21,15,-1
2022-2023,Fulham,Manchester Utd,1,2,731,951,39.0,70.0,77.0,51.0,28.6,27.05,60.94,22.23,0.5333333333333333,0.5333333333333333,19,23,-1
2022-2023,Brentford,Tottenham,2,2,687,966,60.0,59.0,50.0,50.0,32.08,26.42,43.79,24.25,0.4,0.4,19,29,0
2022-2023,Southampton,Brighton,1,3,738,882,36.0,83.0,73.0,49.0,30.74,27.08,26.47,33.33,0.2666666666666666,0.4666666666666667,12,21,-1
2022-2023,Leicester City,Newcastle Utd,0,3,831,982,48.0,66.0,76.0,41.0,34.13,25.84,37.18,25.74,0.8,1.0,17,30,-1
2022-2023,Crystal Palace,Fulham,0,3,826,752,44.0,62.0,39.0,70.0,29.07,25.78,28.55,27.01,0.6,0.4666666666666667,19,19,-1
2022-2023,Everton,Wolves,1,2,739,754,41.0,68.0,35.0,63.0,36.08,27.85,28.84,25.71,0.2666666666666666,0.0666666666666666,14,10,-1
2022-2023,Aston Villa,Liverpool,1,3,810,1062,55.0,53.0,86.0,53.0,34.09,28.4,52.74,24.53,0.6,0.6,18,22,-1
2022-2023,Arsenal,West Ham,3,1,1047,797,78.0,44.0,52.0,55.0,54.12,24.44,33.53,25.22,0.8666666666666667,0.2,37,14,1
2022-2023,Chelsea,Bournemouth,2,0,940,698,52.0,54.0,35.0,86.0,53.52,24.61,29.27,22.93,0.1333333333333333,0.2,21,16,1
2022-2023,Manchester Utd,Nott'ham Forest,3,0,952,344,77.0,51.0,35.0,68.0,60.98,22.21,29.58,29.58,0.6666666666666666,0.5333333333333333,26,13,1
2022-2023,Leeds United,Manchester City,1,3,770,1128,41.0,68.0,90.0,33.0,39.43,25.81,49.49,21.72,0.4,0.6,15,32,-1
2022-2023,West Ham,Brentford,0,2,776,708,52.0,55.0,60.0,50.0,33.5,25.2,31.48,27.78,0.2,0.4,14,20,-1
